"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10852375","73414404010560560","1094 Raintree Lane","510000.00","1833.00","32","2298.00","520000.00","2022-12-15","2023-01-16","2023-03-13","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2023-03-14","520000.00","","2023-03-03",""
"RX-10852408","73414404060020200","13158 La Mirada Circle","565000.00","2282.00","23","3208.00","595000.00","2022-12-15","2023-01-08","2023-02-17","","","","","PINEWOOD GROVE OF WELLINGTON","","N","C","2023-02-18","595000.00","2022-12-16","2023-02-06",""
"RX-10852413","73414429010000500","4775 Stables Way","8200000.00","2868.00","123","3863.00","8200000.00","2022-12-15","2023-04-18","2023-06-07","","","","","PALM BEACH POINT EAST","","N","C","2023-06-08","8200000.00","2022-12-16","2023-06-15",""
"RX-10852410","73414429000005030","14225 50th Street S","12200000.00","7632.00","39","10670.00","12000000.00","2022-12-15","2023-01-23","2023-06-07","","","","","PALM BEACH POINT EAST","","N","C","2023-06-08","12000000.00","","2023-06-15",""
"RX-10852724","73414422010001180","12524 Equine Lane","1925000.00","4264.00","68","5732.00","2249900.00","2022-12-16","2023-02-22","2023-06-01","","","","","EQUESTRIAN CLUB","","N","C","2023-06-01","2395000.00","","2023-06-21",""
"RX-10853187","73414407040000440","1631 Lakefield North Court","515000.00","1806.00","29","2462.00","550000.00","2022-12-20","2023-01-25","2023-02-17","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 1","","N","C","2023-02-20","550000.00","","2023-02-23",""
"RX-10853272","73414409020090020","13835 Staimford Drive","729000.00","2530.00","49","3613.00","799000.00","2022-12-20","2023-03-22","2023-04-21","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2023-04-24","850000.00","","2023-04-21",""
"RX-10853488","73414408010380120","1381 Clydesdale Avenue","2750000.00","3080.00","79","4184.00","2975000.00","2022-12-21","2023-03-10","2023-05-01","","","","","PADDOCK PARK 2 OF WELLINGTON","","N","C","2023-05-01","3100000.00","","2023-05-01",""
"RX-10853668","73414403190000070","656 Lake Wellington Drive","429000.00","1408.00","29","1936.00","449000.00","2022-12-22","2023-01-30","2023-02-27","","","","","MONTEREY ON THE LAKE","","N","C","2023-02-28","475000.00","2023-01-01","2023-02-27",""
"RX-10853622","73414403110020270","12605 Timber Pine Trail","640000.00","2515.00","104","3524.00","674900.00","2022-12-22","2023-04-05","2023-05-22","","","","","PINES OF WELLINGTON","","Y","C","2023-05-23","699900.00","","2023-05-17",""
"RX-10853710","73424417030002460","8052 Jolly Harbour Court","735000.00","2001.00","50","2687.00","759999.00","2022-12-22","2023-02-10","2023-02-28","","","","","VILLAGEWALK OF WELLINGTON 3","","N","C","2023-03-24","784900.00","","2023-03-31",""
"RX-10853804","73414412060000950","1545 Carriage Brooke Drive","341000.00","1662.00","8","2214.00","325000.00","2022-12-23","2023-01-21","2023-02-22","","","","","WELLINGTONS EDGE PAR 77 PH 2","","N","C","2023-02-23","325000.00","2022-12-29","2023-02-17",""
"RX-10853806","73414414060000080","11796 Maidstone Drive","3650000.00","4805.00","34","7403.00","3995000.00","2022-12-23","2023-01-26","2023-05-08","","","","","MAIDSTONE","","N","C","2023-05-08","3995000.00","","2023-04-26",""
"RX-10853901","73414426050001820","11560 S Sea Court","1500000.00","5198.00","8","5967.00","1599975.00","2022-12-24","2023-01-22","2023-03-29","","","","","ISLES AT WELLINGTON 4","","N","C","2023-04-10","1599990.00","2023-01-14","2023-03-30",""
"AX-11319396","73424418010005130","9822 Shepard Place","660000.00","3035.00","84","4630.00","699900.00","2022-12-26","2023-03-20","2023-04-17","","","","","OLYMPIA","","","C","2023-04-21","680000.00","","2023-04-26",""
"RX-10854261","73424407050011590","8768 Via Prestigio E","685000.00","2803.00","125","3559.00","709000.00","2022-12-28","2023-05-02","2023-06-07","","","","","BUENA VIDA","","N","C","2023-06-08","735000.00","","2023-05-31",""
"RX-10854544","73414404010160220","14275 Stirrup Lane","640000.00","2252.00","37","3004.00","645900.00","2022-12-29","2023-02-04","2023-03-01","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2023-03-01","655900.00","2022-12-29","2023-03-01",""
"RX-10854607","73414426050000980","11441 Manatee Bay Lane","1225000.00","4177.00","10","5549.00","1225000.00","2022-12-30","2023-01-13","2023-03-17","","","","","ISLES AT WELLINGTON 4","","N","C","2023-03-26","1225000.00","2023-01-03","2023-03-24",""
"RX-10854838","73424407050022200","1926 Via Castello","642000.00","2364.00","96","3036.00","649900.00","2022-12-31","2023-04-06","2023-05-31","","","","","BUENA VIDA","","N","C","2023-06-07","675000.00","","2023-05-31",""
"RX-10854856","73414403030020010","291 Old Country Road S","850000.00","2501.00","5","3503.00","850000.00","2022-12-31","2023-01-05","2023-04-05","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2023-04-05","850000.00","","2023-04-05",""
"RX-10854951","73404413000001480","16381 Hollow Tree Lane","3980000.00","3781.00","65","9691.00","3980000.00","2023-01-01","2023-03-07","2023-04-06","","","","","Rustic Ranches","","N","C","2023-04-07","3980000.00","","2023-04-06",""
"RX-10855035","73414403170010260","1152 Lake Breeze Drive","635000.00","2314.00","2","3082.00","674900.00","2023-01-02","2023-01-07","2023-01-27","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2023-01-27","674900.00","2023-01-05","2023-01-31",""
"RX-10855403","73414426020000790","4282 Wellington Shores Drive","779000.00","2578.00","6","3550.00","779000.00","2023-01-03","2023-01-09","2023-03-08","","","","","WELLINGTON SHORES","","N","C","2023-03-08","779000.00","","2023-02-28",""
"RX-10855221","73414415230000300","3173 Blue Cypress Lane","4700000.00","3711.00","76","5087.00","4699999.00","2023-01-03","2023-03-20","2023-05-01","","","","","BLUE CYPRESS REPL AT PALM BEACH POLO & COUNTRY CLUB","","N","C","2023-05-01","4699999.00","","2023-05-01",""
"RX-10855537","73414426040000240","11843 Osprey Pointe Circle","965000.00","3318.00","43","4497.00","999990.00","2023-01-04","2023-02-16","2023-04-10","","","","","ISLES AT WELLINGTON 3","","N","C","2023-04-10","1025000.00","","2023-02-16",""
"RX-10855793","73424417080009100","8231 Tobago Lane","765000.00","2001.00","3","2687.00","759000.00","2023-01-05","2023-01-08","2023-02-16","","","","","VILLAGEWALK OF WELLINGTON 5","","N","C","2023-02-16","759000.00","","2023-02-17",""
"RX-10855786","73424417050005070","8478 Xanthus Lane","765000.00","2001.00","21","2687.00","775000.00","2023-01-05","2023-01-26","2023-03-09","","","","","VILLAGEWALK OF WELLINGTON 4","","N","C","2023-03-09","775000.00","","2023-03-09",""
"RX-10856244","73424407050023330","9433 Via Elegante","539000.00","1851.00","90","2611.00","549899.00","2023-01-06","2023-04-06","2023-06-30","","","","","BUENA VIDA","","N","C","2023-06-30","549900.00","","2023-06-30",""
"RX-10856097","73424407030004190","9784 Woodworth Court","600000.00","2888.00","81","3512.00","660000.00","2023-01-06","2023-03-28","2023-05-02","","","","","Woodworth","","N","C","2023-05-03","695000.00","","2023-05-01",""
"RX-10856103","73414423100000450","11168 Winding Pearl Way","690000.00","3014.00","38","3863.00","695000.00","2023-01-06","2023-02-13","2023-02-27","","","","","ORANGE POINT 1","","N","C","2023-02-27","780000.00","","2023-02-27",""
"RX-10856360","73414423130000090","11668 Waterbend Court","650000.00","2526.00","10","3349.00","699900.00","2023-01-06","2023-01-16","2023-01-31","","","","","ORANGE POINT TR C-1","","N","C","2023-01-31","699900.00","","2023-01-31",""
"RX-10856210","73414426050000600","4625 Island Reef Drive","1448400.00","4177.00","59","5549.00","1525000.00","2023-01-06","2023-03-06","2023-03-30","","","","","Isles at Wellington / Grand Bay Estates","","N","C","2023-03-30","1525000.00","","2023-03-30",""
"RX-10856561","73414426010001330","4185 Sea Mist Way","695000.00","2152.00","76","2799.00","699000.00","2023-01-07","2023-03-25","2023-04-21","","","","","ISLES AT WELLINGTON 1","","N","C","2023-04-23","759000.00","2023-01-08","2023-04-21",""
"RX-10856589","73414415070000510","2525 Players Court","2200000.00","2927.00","20","3044.00","2400000.00","2023-01-08","2023-01-28","2023-03-28","","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","C","2023-04-03","2400000.00","","2023-04-12",""
"RX-10857399","73414409020370300","12865 Leeds Court","839500.00","2459.00","3","3180.00","849900.00","2023-01-09","2023-01-15","2023-01-31","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2023-02-01","849900.00","2023-01-12","2023-01-31",""
"RX-10856683","73414414060000060","11850 Maidstone Drive","3075000.00","5081.00","6","6365.00","3100000.00","2023-01-09","2023-01-15","2023-02-24","","","","","MAIDSTONE","","N","C","2023-02-24","3100000.00","","2023-02-24",""
"RX-10857059","73414404010560090","14143 Wellington Trace","500000.00","1528.00","15","1528.00","521000.00","2023-01-10","2023-01-25","2023-02-24","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2023-02-27","521000.00","","2023-05-25",""
"RX-10857231","73414426050000050","11673 S Breeze Place","1250000.00","4015.00","61","4991.00","1350000.00","2023-01-10","2023-04-19","2023-05-16","","","","","ISLES AT WELLINGTON 4 ESTATES SECTION","","N","C","2023-05-16","1499000.00","2023-01-13","2023-05-26",""
"RX-10857734","73424407030000910","9002 Alexandra Circle","815000.00","3662.00","12","4353.00","819000.00","2023-01-11","2023-01-23","2023-02-24","","","","","OLYMPIA 1","","N","C","2023-02-27","819000.00","","2023-03-08",""
"FX-10363339","73414401040060200","10646 Old Hammock Way","605000.00","2836.00","90","3546.00","639000.00","2023-01-12","2023-04-12","2023-05-15","","","","","BLACK DIAMOND","","N","C","2023-05-17","749999.00","","2023-05-15",""
"RX-10857592","73414424060020820","3372 Princeton Drive","700000.00","3039.00","104","3826.00","715000.00","2023-01-12","2023-05-11","2023-06-12","","","","","OAKMONT ESTATES PUD","","N","C","2023-06-13","850000.00","2023-01-25","2023-06-12",""
"RX-10857548","73414409020330020","1991 Lynton Circle","725000.00","2259.00","1","3100.00","725000.00","2023-01-12","2023-01-13","2023-02-15","","","","","GREENVIEW SHORES NO 2 OF WELLINGTON AS I","","N","C","2023-02-15","725000.00","","2023-02-24",""
"AX-11326327","73414401020010020","1227 Creekside Drive","845000.00","3216.00","16","3990.00","899900.00","2023-01-12","2023-01-28","2023-03-14","","","","","BLACK DIAMOND PH 1","","","C","2023-03-15","899900.00","","2023-03-20",""
"RX-10858027","73414409050000850","1441 Hideaway Bend","535000.00","2034.00","5","2792.00","550000.00","2023-01-13","2023-01-18","2023-03-01","","","","","Meadowland Cove","","N","C","2023-03-13","550000.00","","2023-03-01",""
"RX-10857971","73424407050024390","9170 Via Classico E","570000.00","2229.00","82","2905.00","599900.00","2023-01-13","2023-04-05","2023-05-23","","","","","BUENA VIDA","","N","C","2023-05-23","645000.00","","2023-05-23",""
"RX-10858567","73414404010790130","1902 Wisteria Street","599888.00","2235.00","1","3353.00","599888.00","2023-01-16","2023-01-19","2023-02-28","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2023-03-02","599888.00","2023-01-18","2023-03-27",""
"RX-10858937","73414426020000410","11165 Cobblefield Road","800000.00","2980.00","70","3943.00","850000.00","2023-01-17","2023-03-31","2023-06-30","","","","","ORANGE GROVE EST","","N","C","2023-06-30","850000.00","2023-01-20","2023-06-30",""
"RX-10860216","73414402010020080","660 Rambling Drive Circle","1300000.00","4851.00","157","4851.00","1425000.00","2023-01-17","2023-06-23","2023-07-10","","","","","PALM BEACH LITTLE RANCHES 2","","N","C","2023-07-11","1489000.00","","2023-07-10",""
"RX-10858977","73414407050000570","1909 S Club Drive","1395000.00","2610.00","107","3381.00","1590000.00","2023-01-17","2023-05-04","2023-05-22","","","","","LAKEFIELD WEST","","N","C","2023-05-25","1930000.00","","2023-05-16",""
"RX-10859140","73414403140000640","460 Oak Shadow Way","460000.00","1202.00","48","1693.00","475000.00","2023-01-18","2023-03-09","2023-04-13","","","","","Treetops of Wellington","","N","C","2023-04-13","475000.00","2023-01-20","2023-04-13",""
"RX-10859136","73414404010480230","13936 Barberry Court","565000.00","1700.00","48","2390.00","559900.00","2023-01-18","2023-03-21","2023-04-20","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2023-04-20","559900.00","","2023-04-20",""
"RX-10859233","73414406020000330","757 Pine Chase Court","1000000.00","3803.00","8","5013.00","979217.00","2023-01-18","2023-01-26","2023-02-23","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON","","N","C","2023-02-23","971217.00","","2023-02-23",""
"RX-10859435","73414416080001030","2570 Bedford Mews Drive","560700.00","1399.00","58","1864.00","580000.00","2023-01-19","2023-03-18","2023-05-12","","","","","BEDFORD MEWS AT WELLINGTON","","N","C","2023-05-15","610000.00","","2023-05-12",""
"RX-10859537","73414404010020110","891 Sage Avenue","590000.00","2044.00","34","3010.00","599000.00","2023-01-19","2023-02-22","2023-03-27","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2023-03-28","620000.00","","2023-03-15",""
"RX-10859620","73414404010570240","14225 Snowberry Drive","605000.00","1879.00","13","2902.00","610000.00","2023-01-19","2023-02-01","2023-03-10","","","","","SUGAR POND MANOR","","N","C","2023-03-11","610000.00","","2023-03-10",""
"RX-10859455","73414404010510280","14196 Aster Avenue","645000.00","2559.00","29","3492.00","649000.00","2023-01-19","2023-02-22","2023-03-24","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2023-03-25","649000.00","","2023-03-31",""
"RX-10859608","73414424050001690","10279 Trianon Place","804000.00","2793.00","5","3632.00","799000.00","2023-01-19","2023-02-03","2023-03-27","","","","","Versailles","","N","C","2023-03-31","799000.00","2023-01-29","2023-03-31",""
"RX-10860035","73414401040080280","1183 Canyon Way","899000.00","4007.00","7","4727.00","899000.00","2023-01-19","2023-01-26","2023-03-08","","","","","BLACK DIAMOND PH 2","","N","C","2023-03-08","899000.00","","2023-03-14",""
"RX-10859650","00424405080001660","862 Edgebrook Lane","1015000.00","3054.00","20","4008.00","1099000.00","2023-01-19","2023-02-08","2023-05-01","","","","","WELLINGTON VIEW","","N","C","2023-05-01","1099000.00","","2023-05-01",""
"RX-10859777","73414411010330040","1236 Pine Valley Drive","550000.00","1708.00","7","2500.00","549999.00","2023-01-20","2023-01-27","2023-03-17","","","","","EASTWOOD","","N","C","2023-03-27","549999.00","","2023-03-13",""
"AX-11328476","73424417020016580","2771 Pillsbury Way","1395000.00","5695.00","22","6643.00","1499900.00","2023-01-20","2023-02-11","2023-03-30","","","","","OLYMPIA 2","","N","C","2023-05-31","1499900.00","","2023-03-30",""
"RX-10859940","73414421040000560","3755 Fieldview Way","1775000.00","2427.00","29","4538.00","1900000.00","2023-01-20","2023-02-18","2023-03-13","","","","","Southfields","","N","C","2023-03-13","1900000.00","","2023-03-20",""
"RX-10860201","73414415070000610","2595 Players Court","1500000.00","2411.00","52","3196.00","1599000.00","2023-01-21","2023-03-18","2023-05-17","","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","C","2023-05-17","1599000.00","","2023-05-19",""
"FX-10364786","73424417020010030","9805 Stover Way","650000.00","3035.00","55","","649999.00","2023-01-22","2023-03-18","2023-04-17","","","","","Olympia 02","","","C","2023-04-17","649999.00","","2023-04-17",""
"RX-10860640","73414407060000740","1790 Corsica Drive","917000.00","2784.00","20","4035.00","939900.00","2023-01-23","2023-02-14","2023-04-27","","","","","LAKEFIELD WEST  LAKEFIELD OF THE LANDINGS AT WELLINGTON 3B","","N","C","2023-04-28","939900.00","2023-01-25","2023-04-27",""
"RX-10860942","73414407060000110","15920 Lisbon Court","882500.00","2784.00","73","4035.00","934900.00","2023-01-24","2023-04-07","2023-04-27","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 3B","","N","C","2023-04-29","950000.00","","2023-04-27",""
"RX-10861008","73414426010000560","4209 Bahia Isle Circle","750000.00","2823.00","1","3677.00","749000.00","2023-01-25","2023-01-26","2023-03-28","","","","","ISLES AT WELLINGTON","","N","C","2023-03-29","749000.00","","2023-03-30",""
"RX-10861633","73414404010260100","13781 Barberry Drive","495000.00","1908.00","22","2656.00","499000.00","2023-01-26","2023-02-17","2023-02-27","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2023-06-15","539000.00","","2023-03-03",""
"RX-10861536","73414409050000480","12871 Upper Cove Drive","710000.00","1776.00","1","2277.00","699900.00","2023-01-26","2023-02-02","2023-02-21","","","","","MEADOWLAND COVE 2 OF WELLINGTON","","N","C","2023-02-22","699900.00","2023-02-01","2023-02-21",""
"RX-10861511","73414426080000450","11554 Knightsbridge Place","1000000.00","3668.00","28","4790.00","1050000.00","2023-01-26","2023-02-23","2023-03-17","","","","","ISLES AT WELLINGTON / WINDSOR BAY","","N","C","2023-03-22","1100000.00","","2023-03-17",""
"RX-10861373","734044000005550","16265 Deer Path Lane","2150000.00","3125.00","109","7126.00","2499000.00","2023-01-26","2023-05-15","2023-05-30","","","","","Rustic Ranches","","N","C","2023-05-31","2695000.00","","2023-05-30",""
"RX-10862617","73414403190000150","704 Lake Wellington Drive","525000.00","1528.00","13","2112.00","325000.00","2023-01-30","2023-02-15","2023-03-01","","","","","MONTEREY ON THE LAKE","","N","C","2023-03-02","325000.00","2023-02-02","2023-02-28",""
"RX-10862246","73414331020000660","15145 Oak Chase Court","485000.00","1202.00","8","1652.00","485000.00","2023-01-30","2023-02-07","2023-03-10","","","","","Binks Forest of the landings","","N","C","2023-03-11","515000.00","","2023-03-08",""
"RX-10862366","73414411050050040","1475 Chapparel Way","550000.00","2104.00","7","2836.00","549900.00","2023-01-30","2023-02-09","2023-03-30","","","","","EASTWOOD OF WELLINGTON 3","","N","C","2023-03-31","549900.00","2023-02-02","2023-03-17",""
"AX-11336861","73414412030000220","1891 Oak Berry Circle","552500.00","1358.00","12","1786.00","559000.00","2023-01-30","2023-02-11","2023-03-09","","","","","WELLINGTON EDGE PAR 76 P","","","C","2023-03-13","579000.00","","2023-03-09",""
"RX-10862577","73414412060000810","1574 Carriage Brooke Drive","510000.00","1360.00","41","1900.00","519900.00","2023-01-31","2023-03-22","2023-04-24","","","","","WELLINGTONS EDGE PAR 77 PH 2","","N","C","2023-04-25","519900.00","","2023-04-26",""
"RX-10863749","73414423080000840","3560 Miramontes Circle","490000.00","1295.00","8","1641.00","475000.00","2023-02-01","2023-02-20","2023-03-21","","","","","ORANGE POINT TR A","","N","C","2023-03-21","475000.00","2023-02-12","2023-03-24",""
"RX-10862738","73414406030001710","15571 Cedar Grove Lane","670000.00","2234.00","24","3064.00","689500.00","2023-02-01","2023-02-25","2023-03-30","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2023-04-05","698500.00","","2023-03-30",""
"RX-10863335","73414403030040040","239 Wranglewood Drive","686400.00","2183.00","5","3235.00","684900.00","2023-02-02","2023-02-07","2023-03-03","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2023-03-03","684900.00","","2023-03-07",""
"RX-10863242","73414411010290680","1395 Pine Valley Drive","570000.00","2599.00","35","3655.00","699900.00","2023-02-02","2023-03-09","2023-04-17","","","","","SOUTH SHORE OF WELLINGTON","","N","C","2023-04-18","849900.00","2023-02-02","2023-04-17",""
"RX-10863282","73414404150000290","13355 Kingsbury Drive","740000.00","2638.00","8","3628.00","759900.00","2023-02-02","2023-02-10","2023-03-06","","","","","BARRINGTON WOODS OF WELLINGTON","","N","C","2023-03-07","759900.00","","2023-03-06",""
"RX-10863617","73414409020760190","13772 Dunster Court","645000.00","3202.00","4","4756.00","629000.00","2023-02-03","2023-02-07","2023-02-28","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2023-03-07","629000.00","","2023-03-16",""
"RX-10863378","73414409020060170","13548 Brightstone Street","790000.00","3120.00","67","4036.00","899999.00","2023-02-03","2023-04-11","2023-05-26","","","","","Chatsworth Village","","N","C","2023-05-30","999999.00","","2023-05-16",""
"RX-10864828","73414332030090080","14129 Greentree Trail","1255000.00","4193.00","105","5631.00","1349900.00","2023-02-08","2023-05-24","2023-07-10","","","","","PADDOCK PARK 1 OF WELLINGTON","","N","C","2023-07-10","1449900.00","","2023-07-10",""
"RX-10865046","73414423080001470","3665 Miramontes Circle","535000.00","1921.00","32","2577.00","550000.00","2023-02-09","2023-03-13","2023-05-12","","","","","Grand Isles","","N","C","2023-05-12","550000.00","","2023-05-12",""
"RX-10865196","73414403190000770","741 Lake Wellington Drive","550000.00","1611.00","70","2270.00","560000.00","2023-02-09","2023-04-20","2023-05-10","","","","","MONTEREY ON THE LAKE","","N","C","2023-05-30","649.00","","2023-05-18",""
"RX-10865413","73414423070000120","3554 Old Lighthouse Circle","645000.00","2339.00","47","3009.00","649000.00","2023-02-10","2023-03-29","2023-05-22","","","","","ORANGE POINT TR C","","N","C","2023-05-23","695000.00","","2023-05-22",""
"RX-10865596","73414332030170070","14775 Stirrup Lane","975000.00","2484.00","73","3573.00","1049999.00","2023-02-10","2023-04-24","2023-05-15","","","","","PADDOCK PARK 1 OF WELLINGTON","","N","C","2023-05-15","1100000.00","","2023-05-12",""
"RX-10865433","73414415230000340","3109 Blue Cypress Lane","5350000.00","4125.00","10","5567.00","5350000.00","2023-02-10","2023-02-20","2023-03-30","","","","","BLUE CYPRESS REPL AT PALM BEACH POLO & COUNTRY CLUB","","N","C","2023-03-31","5350000.00","","2023-03-30",""
"RX-10865586","73414415070000330","2458 Players Court","2700000.00","3465.00","78","4270.00","2850000.00","2023-02-11","2023-05-02","2023-07-20","","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","C","2023-07-20","2950000.00","2023-02-13","2023-07-20",""
"RX-10865853","72414401030020280","154 Berenger Walk","460000.00","1613.00","8","2221.00","460000.00","2023-02-13","2023-02-21","2023-03-17","","","","","ANTHONY GROVES PH 2","","N","C","2023-03-17","460000.00","","2023-03-21",""
"RX-10866083","73414407040000500","1629 S Club Drive","580000.00","1836.00","1","2456.00","589900.00","2023-02-13","2023-02-14","2023-03-07","","","","","Lakefield of the Landings","","N","C","2023-03-07","589900.00","","2023-03-07",""
"RX-10866311","73414410050070130","1457 Cold Springs Court","602500.00","2056.00","59","2761.00","625000.00","2023-02-13","2023-04-28","2023-06-01","","","","","Southshore","","N","C","2023-06-01","700000.00","2023-02-21","2023-06-22",""
"RX-10866268","73414419010050130","15495 Sunnyland Lane","10600000.00","8019.00","60","16620.00","10995000.00","2023-02-14","2023-04-22","2023-05-23","","","","","PALM BEACH POINT","","N","C","2023-05-23","10995000.00","","2023-05-23",""
"RX-10866413","73414409020090220","13675 Staimford Drive","810000.00","2769.00","22","3854.00","795000.00","2023-02-15","2023-03-09","2023-04-06","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2023-04-06","795000.00","","2023-04-03",""
"RX-10866385","73414406030002130","501 Cypress Crossing","975000.00","2665.00","12","3706.00","987500.00","2023-02-15","2023-02-27","2023-04-11","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2023-04-11","987500.00","","2023-04-11",""
"RX-10866596","73414415070000700","2683 Players Court","2425000.00","4047.00","8","4663.00","2500000.00","2023-02-15","2023-02-23","2023-04-10","","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","C","2023-04-11","2500000.00","","2023-04-10",""
"AX-11344124","73414412110001220","10720 Oak Bend Way","510000.00","1860.00","46","2406.00","527000.00","2023-02-16","2023-04-03","2023-04-03","","","","","WELLINGTONS EDGE PAR 76 P","","","C","2023-04-03","527000.00","","2023-04-03",""
"RX-10867746","73424407030004980","9662 Wyeth Court","610000.00","2573.00","13","3157.00","619000.00","2023-02-16","2023-03-01","2023-04-07","","","","","OLYMPIA 1","","N","C","2023-04-07","639000.00","","2023-04-07",""
"RX-10867067","73414407020120160","15660 Meadow Wood Drive","1250000.00","3551.00","21","5022.00","1290000.00","2023-02-16","2023-03-09","2023-03-30","","","","","MEADOW WOOD","","N","C","2023-04-03","1290000.00","","2023-03-30",""
"RX-10867003","73414409040000670","12864 Meadowbreeze Drive","720000.00","2043.00","6","2772.00","724900.00","2023-02-17","2023-02-28","2023-05-16","","","","","MEADOWLAND COVE 1 OF WELLINGTON","","N","C","2023-05-16","724900.00","2023-02-22","2023-05-15",""
"RX-10866991","73424417020009250","9757 Roche Place","800000.00","3308.00","1","3936.00","800000.00","2023-02-17","2023-02-18","2023-04-28","","","","","OLYMPIA 2","","N","C","2023-05-01","800000.00","","2023-04-28",""
"RX-10867543","73414424050000500","10309 Medicis Place","860000.00","3581.00","1","4316.00","849000.00","2023-02-19","2023-02-21","2023-04-21","","","","","VERSAILLES","","N","C","2023-04-25","849000.00","2023-02-20","2023-04-21",""
"RX-10867814","73424417060019360","9112 Dupont Place","601000.00","2104.00","7","2808.00","600000.00","2023-02-20","2023-02-27","2023-03-31","","","","","OLYMPIA 2","","N","C","2023-04-26","600000.00","","2023-03-29",""
"RX-10867621","73414423090000450","11075 Narragansett Bay Court","707000.00","3032.00","3","4172.00","709900.00","2023-02-20","2023-02-23","2023-03-24","","","","","GRAND ISLES / ORANGE POINT TR B","","N","C","2023-03-27","709900.00","","2023-03-24",""
"RX-10868005","73414412110001080","10860 Oak Bend Way","459000.00","1593.00","8","2094.00","479000.00","2023-02-21","2023-03-02","2023-04-24","","","","","WELLINGTONS EDGE PAR 76 PH 2C","","N","C","2023-04-30","479000.00","2023-02-22","2023-04-24",""
"RX-10868171","73424417020017100","9429 Mcaneeny Court","1450000.00","3946.00","10","5019.00","1499900.00","2023-02-21","2023-03-03","2023-04-28","","","","","OLYMPIA 2","","N","C","2023-04-28","1499900.00","","2023-04-28",""
"RX-10868299","73414410390000030","12502 Shoreline Drive","885000.00","3634.00","6","4773.00","875000.00","2023-02-22","2023-03-20","2023-05-02","","","","","Shores at Wellington, Island Club","","N","C","2023-05-03","875000.00","2023-03-09","2023-05-02",""
"RX-10868445","73414403190000820","771 Lake Wellington Drive","495000.00","1528.00","35","2112.00","499000.00","2023-02-23","2023-04-13","2023-05-12","","","","","MONTEREY ON THE LAKE","","N","C","2023-05-22","599900.00","2023-03-09","2023-05-12",""
"RX-10868373","73414423070000540","3722 Old Lighthouse Circle","617000.00","1805.00","32","2520.00","619900.00","2023-02-23","2023-03-30","2023-05-02","","","","","ORANGE POINT TR C","","N","C","2023-05-06","619900.00","","2023-04-17",""
"RX-10868946","73414333010060130","13638 Greentree Trail","1670000.00","5675.00","5","7247.00","1697000.00","2023-02-24","2023-03-02","2023-03-31","","","","","PINEWOOD OF WELLINGTON","","N","C","2023-04-08","1697000.00","2023-02-25","2023-03-31",""
"RX-10869087","73414404010160270","14353 Stirrup Lane","625000.00","1959.00","66","2672.00","649900.00","2023-02-25","2023-05-08","2023-05-31","","","","","Sugar Pond Manor","","N","C","2023-06-01","789000.00","2023-03-03","2023-05-31",""
"RX-10869183","73414403170090140","13150 Green Finch Terrace","400000.00","1566.00","3","2139.00","409999.00","2023-02-26","2023-03-01","2023-03-28","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2023-03-28","409999.00","","2023-03-28",""
"RX-10869188","73414409020670130","13885 Sheffield Street","659000.00","2196.00","3","2984.00","659000.00","2023-02-26","2023-03-01","2023-05-08","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2023-05-08","659000.00","","2023-05-08",""
